any,superf,dorm,banys,vtot,estado,edad,ascensor,extint,estudis1,pmq,lpmq,lsuperf,ledad,lestudis1
1999,78,2,1,21700000,1,34,1,0,00 012,278205.1282,12.53611399,4.356708827,1.531478917,2.508898204
1999,128.11,3,2,28800000,2,60,1,1,00 012,224806.8067,12.32299668,4.85288927,1.77815125,2.508898204
1999,115,4,2,35000000,3,32,1,0,00 012,304347.8261,12.62592649,4.744932128,1.505149978,2.508898204
1999,95,2,1,21400000,4,30,1,1,00 012,225263.1579,12.32502459,4.553876892,1.477121255,2.508898204
2000,60,2,1,21900000,4,65,1,1,00 012,365000,12.80765263,4.094344562,1.812913357,2.508898204
2000,127,3,2,33700000,3,30,1,1,00 012,265354.3307,12.48882131,4.844187086,1.477121255,2.508898204
2000,52.2,3,1,13600000,3,70,0,1,00 012,260536.3985,12.47049786,3.955082495,1.84509804,2.508898204
2000,120.71,4,2,38400000,4,25,1,1,00 012,318117.803,12.67017704,4.793390975,1.397940009,2.508898204
2000,188.29,5,2,46100000,4,80,1,1,00 012,244835.0948,12.40834018,5.237983328,1.903089987,2.508898204
2000,200,5,2,60000000,3,80,1,1,00 012,300000,12.61153775,5.298317367,1.903089987,2.508898204
2000,111.5,3,2,32100000,3,56,1,0,00 012,287892.3767,12.570342,4.714024591,1.748188027,2.508898204
1999,137,4,3,37000000,2,30,1,1,00 012,270072.9927,12.50644754,4.919980926,1.477121255,2.509900843
1999,50,1,1,12300000,3,18,1,1,00 012,246000,12.41308681,3.912023005,1.255272505,2.509900843
1999,47,1,1,10300000,2,24,1,0,00 012,219148.9362,12.29750685,3.850147602,1.380211242,2.509900843
1999,72.36,3,1,20300000,1,60,0,1,00 012,280541.7358,12.54447778,4.281653661,1.77815125,2.509900843
1999,33,1,1,7385664,1,24,0,1,00 012,223808,12.31854382,3.496507561,1.380211242,2.509900843
1999,83.15,1,1,27900000,4,12,1,1,00 012,335538.184,12.72349104,4.420646206,1.079181246,2.509900843
1999,48.21,1,1,18800000,4,12,1,1,00 012,389960.5891,12.87380096,3.875566468,1.079181246,2.509900843
1999,64,2,1,15900000,1,40,0,1,00 012,248437.5,12.42294658,4.158883083,1.602059991,2.509900843
2000,126,2,2,46200000,3,16,1,1,00 012,366666.6667,12.81220845,4.836281907,1.204119983,2.509900843
2000,159,3,3,72700000,3,13,1,1,00 012,457232.7044,13.03294774,5.068904202,1.113943352,2.509900843
2000,61.26,2,1,25100000,4,25,1,1,00 012,409729.0238,12.9232513,4.115127101,1.397940009,2.509900843
2000,116.2,3,2,42600000,4,10,1,1,00 012,366609.2943,12.81205197,4.755312844,1,2.509900843
2000,82,4,2,35300000,3,15,1,1,00 012,430487.8049,12.97267427,4.406719247,1.176091259,2.509900843
2000,132.8,3,2,40100000,3,140,0,1,00 012,301957.8313,12.61804266,4.888844237,2.146128036,2.509900843
2000,160,3,3,78400000,5,13,1,1,00 012,490000,13.10216067,5.075173815,1.113943352,2.509900843
1999,42,1,1,12500000,4,70,1,1,00 012,297619.0476,12.60356958,3.737669618,1.84509804,2.512207241
1999,96,3,2,29800000,3,30,1,1,00 012,310416.6667,12.64567076,4.564348191,1.477121255,2.512207241
1999,71.22,2,1,20700000,1,29,1,1,00 012,290648.6942,12.57987058,4.265773678,1.462397998,2.512207241
1999,150,5,2,43300000,2,149,1,1,00 012,288666.6667,12.5730279,5.010635294,2.173186268,2.512207241
1999,203.74,5,3,39700000,2,126,1,1,00 012,194856.1893,12.18001707,5.316844671,2.100370545,2.512207241
1999,137.9,5,3,34500000,3,16,1,1,00 012,250181.2908,12.4299411,4.926528785,1.204119983,2.512207241
1999,90.25,4,1,21200000,2,75,1,1,00 012,234903.0471,12.36692814,4.502583597,1.875061263,2.512207241
1999,92,3,1,22500000,2,100,1,1,00 012,244565.2174,12.40723729,4.521788577,2,2.512207241
1999,125.2,4,1,26000000,1,100,0,1,00 012,207667.7316,12.24369464,4.829912459,2,2.512207241
2000,85,3,1,25500000,4,75,1,1,00 012,300000,12.61153775,4.442651256,1.875061263,2.512207241
2000,95,3,2,44700000,5,50,1,1,00 012,470526.3158,13.06160717,4.553876892,1.698970004,2.512207241
2000,118,3,2,55500000,5,50,1,1,00 012,470338.9831,13.06120895,4.770684624,1.698970004,2.512207241
2000,110.2,3,2,55100000,5,80,1,1,00 012,500000,13.12236338,4.702296897,1.903089987,2.512207241
2000,80,2,1,37600000,5,50,1,1,00 012,470000,13.06048797,4.382026635,1.698970004,2.512207241
2000,125,4,2,37500000,3,60,1,1,00 012,300000,12.61153775,4.828313737,1.77815125,2.512207241
2000,70,2,1,20200000,3,60,1,1,00 012,288571.4286,12.57269792,4.248495242,1.77815125,2.512207241
1999,145,5,2,32000000,1,90,1,1,00 012,220689.6552,12.30451272,4.976733742,1.954242509,2.522566851
1999,60,2,1,13200000,2,70,1,0,00 012,220000,12.30138283,4.094344562,1.84509804,2.522566851
1999,68,2,2,25000000,5,75,1,1,00 012,367647.0588,12.81487868,4.219507705,1.875061263,2.522566851
1999,142,4,2,31200000,3,35,1,0,00 013,219718.3099,12.3001016,4.955827058,1.544068044,2.526958288
1999,58,2,1,17100000,3,10,1,1,00 013,294827.5862,12.59414601,4.060443011,1,2.526958288
1999,118,3,2,34800000,4,25,1,1,00 013,294915.2542,12.59444332,4.770684624,1.397940009,2.526958288
1999,120.61,4,2,38000000,3,20,1,1,00 013,315065.0858,12.66053452,4.7925622,1.301029996,2.526958288
1999,93.3,3,2,18300000,1,70,0,1,00 013,196141.4791,12.18659151,4.535820108,1.84509804,2.526958288
2000,68.2,2,1,23900000,4,1,1,1,00 013,350439.8827,12.76694445,4.222444565,0,2.526958288
2000,86.43,4,2,25900000,3,30,1,1,00 013,299664.4684,12.61041869,4.459334838,1.477121255,2.526958288
2000,106.65,4,1,30900000,4,55,1,1,00 013,289732.7707,12.5767143,4.669552445,1.740362689,2.526958288
2000,42,1,1,12100000,3,30,1,1,00 013,288095.2381,12.57104639,3.737669618,1.477121255,2.526958288
2000,102,4,2,27500000,3,30,1,1,00 013,269607.8431,12.50472375,4.624972813,1.477121255,2.526958288
2000,92.5,4,1,24500000,3,30,1,1,00 013,264864.8649,12.48697503,4.527208645,1.477121255,2.526958288
1999,66.77,3,1,14500000,2,40,1,1,00 013,217163.3967,12.28840533,4.201253878,1.602059991,2.527189976
1999,143,4,3,32200000,2,27,1,1,00 013,225174.8252,12.32463238,4.96284463,1.431363764,2.527189976
2000,93,4,2,25300000,4,25,1,1,00 013,272043.0108,12.51371546,4.532599493,1.397940009,2.527189976
2000,117,4,2,35300000,3,24,1,0,00 013,301709.4017,12.61721959,4.762173935,1.380211242,2.527189976
1999,125,3,2,34400000,3,15,1,1,00 013,275200,12.52525339,4.828313737,1.176091259,2.527357717
1999,162,5,3,45000000,3,29,1,1,00 013,277777.7778,12.53457671,5.087596335,1.462397998,2.527357717
1999,52,2,1,11200000,2,40,1,1,00 013,215384.6154,12.28018062,3.951243719,1.602059991,2.527357717
1999,100,4,1,19000000,1,50,0,1,00 013,190000,12.15477935,4.605170186,1.698970004,2.527357717
1999,85,3,2,17000000,1,60,0,1,00 013,200000,12.20607265,4.442651256,1.77815125,2.527357717
1999,100,4,1,19000000,1,50,0,1,00 013,190000,12.15477935,4.605170186,1.698970004,2.527357717
1999,72.28,1,1,17700000,2,65,0,1,00 013,244881.0183,12.40852773,4.280547466,1.812913357,2.527357717
1999,64.5,3,1,17700000,2,70,1,1,00 013,274418.6047,12.52240997,4.166665224,1.84509804,2.527357717
1999,108,4,2,23400000,1,40,1,1,00 013,216666.6667,12.28611535,4.682131227,1.602059991,2.527357717
1999,101.6,4,2,32500000,4,10,1,1,00 013,319881.8898,12.67570711,4.621043535,1,2.527357717
1999,146.39,4,3,38800000,3,25,1,1,00 013,265045.4266,12.48765651,4.986274293,1.397940009,2.527357717
1999,94,3,1,23500000,3,40,1,1,00 013,250000,12.4292162,4.543294782,1.602059991,2.527357717
1999,162,5,3,43700000,3,29,1,1,00 013,269753.0864,12.50526232,5.087596335,1.462397998,2.527357717
1999,93.47,3,2,24300000,2,50,1,1,00 013,259976.463,12.46834638,4.537640529,1.698970004,2.527357717
1999,60,2,1,15000000,3,40,1,1,00 013,250000,12.4292162,4.094344562,1.602059991,2.527357717
1999,255.6,5,3,56200000,1,42,1,1,00 013,219874.8044,12.30081359,5.543613723,1.62324929,2.527357717
2000,88,4,1,22000000,3,92,0,1,00 013,250000,12.4292162,4.477336814,1.963787827,2.527357717
2000,90,3,2,35000000,3,85,0,1,00 013,388888.8889,12.87104895,4.49980967,1.929418926,2.527357717
2000,94.46,4,1,24600000,3,50,0,1,00 013,260427.6943,12.47008054,4.548176464,1.698970004,2.527357717
2000,95.22,3,2,35400000,4,0,1,1,00 013,371770.6364,12.82603237,4.556190004,0,2.527357717
2000,73.72,3,1,25800000,4,25,1,1,00 013,349972.8703,12.76561092,4.300274133,1.397940009,2.527357717
1999,110,5,2,26400000,2,27,1,1,00 013,240000,12.3883942,4.700480366,1.431363764,2.527684331
1999,93,2,1,25500000,2,40,0,1,00 013,274193.5484,12.52158952,4.532599493,1.602059991,2.527684331
1999,171.5,5,2,56600000,3,20,1,1,00 013,330029.1545,12.70693628,5.144583267,1.301029996,2.527684331
1999,64.2,3,1,16100000,3,30,1,1,00 013,250778.8162,12.43232662,4.162003211,1.477121255,2.527684331
1999,34,1,1,8024000,1,26,1,1,00 013,236000,12.37158708,3.526360525,1.414973348,2.527684331
1999,60.89,1,1,16500000,3,30,1,1,00 013,270980.4566,12.50980198,4.109068958,1.477121255,2.527684331
1999,86.4,3,2,24200000,4,35,1,0,00 013,280092.5926,12.54287552,4.458987676,1.544068044,2.527684331
1999,76,2,1,16700000,2,40,1,0,00 013,219736.8421,12.30018594,4.33073334,1.602059991,2.527684331
2000,93.67,3,1,29400000,3,50,1,1,00 013,313867.8339,12.65672727,4.539777967,1.698970004,2.527684331
2000,64.34,2,1,23800000,3,40,1,0,00 013,369909.8539,12.82101462,4.164181522,1.602059991,2.527684331
2000,145.89,3,2,46700000,4,80,1,0,00 013,320104.1881,12.67640181,4.982852913,1.903089987,2.527684331
2000,211,4,4,116000000,5,7,1,1,00 013,549763.0332,13.21724262,5.351858133,0.84509804,2.527684331
2000,42.9,1,1,19700000,4,25,1,1,00 013,459207.4592,13.03725737,3.758871826,1.397940009,2.527684331
1999,75.25,4,1,18400000,3,30,1,1,00 013,244518.2724,12.40704532,4.320815904,1.477121255,2.537532306
1999,147.5,5,2,31700000,3,40,1,1,00 013,214915.2542,12.27799906,4.993828176,1.602059991,2.537532306
1999,86.5,4,2,21800000,4,30,1,1,00 013,252023.1214,12.43727611,4.460144414,1.477121255,2.537532306
1999,90.8,2,2,23500000,2,25,1,1,00 013,258810.5727,12.46385169,4.508659286,1.397940009,2.537532306
1999,72,3,1,17300000,2,50,0,0,00 013,240277.7778,12.38955094,4.276666119,1.698970004,2.537532306
1999,135,4,2,29700000,4,15,1,1,00 013,220000,12.30138283,4.905274778,1.176091259,2.537532306
1999,78,2,1,19100000,2,20,1,1,00 013,244871.7949,12.40849007,4.356708827,1.301029996,2.537532306
1999,76,1,1,16300000,2,40,1,0,00 013,214473.6842,12.27594233,4.33073334,1.602059991,2.537532306
1999,37.38,1,1,8373122,3,60,1,0,00 013,224000.0535,12.31940157,3.621135802,1.77815125,2.537532306
1999,128.29,5,3,33100000,3,24,1,1,00 013,258009.1979,12.46075051,4.854293326,1.380211242,2.537532306
2000,52,1,1,17600000,3,22,1,1,00 013,338461.5385,12.73216574,3.951243719,1.342422681,2.537532306
2000,133,4,2,45200000,3,20,1,1,00 013,339849.6241,12.73625852,4.890349128,1.301029996,2.537532306
2000,160,4,2,45800000,4,32,1,1,00 013,286250,12.56462083,5.075173815,1.505149978,2.537532306
1999,169,5,2,61700000,5,3,1,1,00 013,365088.7574,12.80789577,5.129898715,0.477121255,2.540652724
2000,94,3,1,29500000,3,80,0,1,00 013,313829.7872,12.65660604,4.543294782,1.903089987,2.540652724
1999,140,4,2,40600000,3,25,1,1,00 013,290000,12.5776362,4.941642423,1.397940009,2.541801973
1999,111,4,2,33300000,3,25,1,1,00 013,300000,12.61153775,4.709530201,1.397940009,2.541801973
1999,170,3,2,56100000,4,45,1,1,00 013,330000,12.70684793,5.135798437,1.653212514,2.541801973
1999,80.68,3,1,22100000,5,25,1,1,00 013,273921.6658,12.52059745,4.390490713,1.397940009,2.541801973
1999,150.1,5,3,45000000,3,24,1,1,00 013,299800.1332,12.61087131,5.011301739,1.380211242,2.541801973
1999,101,2,1,30000000,3,50,1,0,00 013,297029.703,12.60158742,4.615120517,1.698970004,2.541801973
1999,185,4,3,50000000,2,20,1,1,00 013,270270.2703,12.50717774,5.220355825,1.301029996,2.541801973
1999,76,3,1,23200000,4,50,1,0,00 013,305263.1579,12.6289295,4.33073334,1.698970004,2.541801973
1999,71,2,1,20600000,3,18,1,1,00 013,290140.8451,12.57812176,4.262679877,1.255272505,2.541801973
2000,128,3,2,43500000,3,20,1,1,00 013,339843.75,12.73624123,4.852030264,1.301029996,2.541801973
2000,101.17,3,2,40500000,4,35,1,1,00 013,400316.2993,12.90001026,4.61680227,1.544068044,2.541801973
2000,160,5,3,69600000,4,22,1,0,00 013,435000,12.98310131,5.075173815,1.342422681,2.541801973
2000,170,5,3,63700000,3,24,1,1,00 013,374705.8824,12.83389668,5.135798437,1.380211242,2.541801973
1999,63.31,2,1,17000000,2,100,0,1,00 013,268519.981,12.50068061,4.148043295,2,2.542259258
1999,154,4,1,27700000,1,80,0,1,00 013,179870.1299,12.09999037,5.036952602,1.903089987,2.542259258
1999,160,4,2,56000000,2,50,1,1,00 013,350000,12.76568843,5.075173815,1.698970004,2.542259258
1999,241,5,3,48200000,1,50,1,1,00 013,200000,12.20607265,5.484796933,1.698970004,2.542259258
1999,182.67,4,2,67600000,2,60,1,1,00 013,370066.2397,12.82143729,5.207681246,1.77815125,2.542259258
1999,112.5,3,1,30000000,3,50,1,1,00 013,266666.6667,12.49375472,4.722953222,1.698970004,2.542259258
1999,241,5,3,45800000,1,50,1,1,00 013,190041.4938,12.15499772,5.484796933,1.698970004,2.542259258
1999,51.2,1,1,13600000,2,60,1,0,00 013,265625,12.48984082,3.935739532,1.77815125,2.542259258
2000,58,1,1,23200000,4,60,1,1,00 013,400000,12.89921983,4.060443011,1.77815125,2.542259258
1999,142.05,3,2,45500000,4,20,1,1,00 013,320309.7501,12.67704378,4.956179108,1.301029996,2.542336369
1999,97,3,1,26000000,3,30,1,1,00 013,268041.2371,12.49889612,4.574710979,1.477121255,2.542336369
1999,157.1,3,2,49600000,3,13,1,1,00 013,315722.4698,12.66261885,5.056882545,1.113943352,2.542336369
1999,187,5,3,63200000,4,20,1,1,00 013,337967.9144,12.73070624,5.231108617,1.301029996,2.542336369
2000,86.21,2,1,27600000,4,35,1,1,00 013,320148.4747,12.67654015,4.45678618,1.544068044,2.542336369
2000,76.81,2,2,26900000,4,20,1,1,00 013,350214.8158,12.766302,4.34133484,1.301029996,2.542336369
2000,67.19,2,1,29200000,4,70,0,1,00 013,434588.4804,12.98215484,4.207524427,1.84509804,2.542336369
2000,134.72,4,2,50100000,3,35,1,1,00 013,371882.4228,12.82633302,4.90319855,1.544068044,2.542336369
2000,207.9,4,3,84200000,4,25,1,1,00 013,405002.405,12.91164828,5.337057195,1.397940009,2.542336369
1999,174,4,3,51500000,2,30,1,1,00 013,295977.0115,12.59803707,5.159055299,1.477121255,2.542921595
1999,150,4,2,42000000,3,40,1,1,00 013,280000,12.54254488,5.010635294,1.602059991,2.542921595
1999,245,5,3,63200000,1,37,1,1,00 013,257959.1837,12.46055665,5.501258211,1.568201724,2.542921595
1999,220,4,4,90200000,3,21,1,1,00 013,410000,12.92391244,5.393627546,1.322219295,2.542921595
1999,60.58,2,2,16700000,4,70,0,0,00 013,275668.5375,12.52695447,4.103964806,1.84509804,2.542921595
1999,69,3,1,17600000,3,60,0,1,00 013,255072.4638,12.44930296,4.234106505,1.77815125,2.542921595
1999,91.33,2,1,23000000,2,98,1,1,00 013,251834.0085,12.43652545,4.514479321,1.991226076,2.542921595
1999,69,3,1,8970000,1,70,0,0,00 013,130000,11.77528973,4.234106505,1.84509804,2.542921595
1999,63.52,2,1,15200000,3,75,0,1,00 013,239294.7103,12.38545117,4.151354817,1.875061263,2.542921595
1999,113,4,2,36800000,2,25,1,1,00 013,325663.7168,12.69362058,4.727387819,1.397940009,2.542921595
1999,92,2,1,25000000,2,98,1,1,00 013,271739.1304,12.51259781,4.521788577,1.991226076,2.542921595
2000,86.8,3,1,23400000,3,38,1,1,00 013,269585.2535,12.50463996,4.463606622,1.579783597,2.542921595
2000,71,1,3,26500000,4,30,1,1,00 013,373239.4366,12.82997541,4.262679877,1.477121255,2.542921595
2000,92,2,1,32200000,4,100,1,1,00 013,350000,12.76568843,4.521788577,2,2.542921595
2000,49.28,2,1,12500000,3,32,1,1,00 013,253652.5974,12.44372088,3.897518319,1.505149978,2.542921595
2000,120,2,2,45700000,3,42,1,1,00 013,380833.3333,12.85011711,4.787491743,1.62324929,2.542921595
1999,142,4,2,33400000,4,5,1,1,00 013,235211.2676,12.3682394,4.955827058,0.698970004,2.550880859
1999,85.52,3,1,14100000,3,40,1,1,00 013,164873.7138,12.01293509,4.448750267,1.602059991,2.550880859
1999,45,2,1,6502500,2,35,0,0,00 013,144500,11.88103479,3.80666249,1.544068044,2.550880859
1999,53,2,1,12700000,3,50,0,1,00 013,239622.6415,12.38682064,3.970291914,1.698970004,2.550880859
1999,119,2,1,35100000,4,5,1,1,00 013,294957.9832,12.5945882,4.779123493,0.698970004,2.550880859
2000,132,3,3,69900000,4,8,1,1,00 013,529545.4545,13.17977428,4.882801923,0.903089987,2.550880859
2000,102,2,1,35000000,4,8,0,1,00 013,343137.2549,12.74588581,4.624972813,0.903089987,2.550880859
2000,72.7,2,1,31300000,4,8,0,1,00 013,430536.4512,12.97278727,4.286341385,0.903089987,2.550880859
1999,122,4,2,31700000,2,38,1,1,00 013,259836.0656,12.46780619,4.804021045,1.579783597,2.551846192
1999,135,3,3,43700000,4,25,1,1,00 013,323703.7037,12.68758388,4.905274778,1.397940009,2.551846192
1999,173,5,2,41200000,2,60,0,1,00 013,238150.289,12.38065722,5.153291594,1.77815125,2.551846192
1999,198.13,5,2,59400000,2,30,1,1,00 013,299803.1595,12.6108814,5.288923381,1.477121255,2.551846192
1999,68,3,1,12300000,1,50,1,1,00 013,180882.3529,12.10560212,4.219507705,1.698970004,2.551846192
1999,83,3,1,26100000,3,80,0,1,00 013,314457.8313,12.65860526,4.418840608,1.903089987,2.551846192
1999,158,4,3,47400000,4,40,1,1,00 013,300000,12.61153775,5.062595033,1.602059991,2.551846192
1999,118,3,2,36600000,2,32,1,1,00 013,310169.4915,12.64487417,4.770684624,1.505149978,2.551846192
1999,157,4,3,52900000,1,55,1,1,00 013,336942.6752,12.72766809,5.056245805,1.740362689,2.551846192
1999,115,3,2,51200000,5,0,1,1,00 013,445217.3913,13.00631796,4.744932128,0,2.551846192
2000,132.98,4,1,39900000,3,30,1,1,00 013,300045.1196,12.61168814,4.890198741,1.477121255,2.551846192
2000,136.1,3,2,43600000,4,25,1,1,00 013,320352.6819,12.6771778,4.91338991,1.397940009,2.551846192
2000,185.61,4,3,54800000,3,50,1,1,00 013,295242.7132,12.59555305,5.223647698,1.698970004,2.551846192
2000,89,2,2,35600000,3,18,1,1,00 013,400000,12.89921983,4.48863637,1.255272505,2.551846192
2000,98.5,3,1,33300000,3,27,1,1,00 013,338071.066,12.73101141,4.590056548,1.431363764,2.551846192
2000,195,5,4,83300000,4,17,1,1,00 013,427179.4872,12.96495955,5.272999559,1.230448921,2.551846192
2000,191.35,5,3,57400000,4,22,1,1,00 013,299973.8699,12.61145065,5.254104212,1.342422681,2.551846192
2000,183,4,2,77800000,2,35,1,1,00 013,425136.612,12.96016584,5.209486153,1.544068044,2.551846192
2000,126.79,4,3,41800000,4,25,1,1,00 013,329678.9968,12.70587472,4.842532175,1.397940009,2.551846192
1999,102.6,3,2,31800000,2,30,1,1,00 013,309941.5205,12.64413892,4.630837933,1.477121255,2.554262455
1999,94,4,2,28800000,2,35,1,1,00 013,306382.9787,12.63259116,4.543294782,1.544068044,2.554262455
1999,110,4,2,31900000,2,24,1,1,00 013,290000,12.5776362,4.700480366,1.380211242,2.554262455
1999,101,4,2,29800000,2,40,1,1,00 013,295049.505,12.59489843,4.615120517,1.602059991,2.554262455
1999,190,4,3,58900000,2,25,1,1,00 013,310000,12.64432758,5.247024072,1.397940009,2.554262455
1999,101,4,2,34400000,1,49,1,1,00 013,340594.0594,12.73844661,4.615120517,1.69019608,2.554262455
1999,298,4,4,87900000,2,49,1,1,00 013,294966.443,12.59461688,5.697093487,1.69019608,2.554262455
1999,112.5,4,2,34700000,3,24,1,1,00 013,308444.4444,12.63929702,4.722953222,1.380211242,2.554262455
1999,72,4,1,18400000,2,40,1,0,00 013,255555.5556,12.4511951,4.276666119,1.602059991,2.554262455
1999,102,4,2,31000000,1,34,1,1,00 013,303921.5686,12.62452495,4.624972813,1.531478917,2.554262455
1999,102.6,3,2,30300000,2,30,1,1,00 013,295321.6374,12.59582034,4.630837933,1.477121255,2.554262455
1999,138.5,4,2,36000000,2,25,1,1,00 013,259927.7978,12.46815917,4.930870326,1.397940009,2.554262455
1999,142,3,3,42600000,2,25,1,1,00 013,300000,12.61153775,4.955827058,1.397940009,2.554262455
1999,170,5,3,51500000,2,30,1,1,00 013,302941.1765,12.62129393,5.135798437,1.477121255,2.554262455
1999,92,2,1,28100000,3,30,1,0,00 013,305434.7826,12.62949156,4.521788577,1.477121255,2.554262455
1999,116,4,2,32500000,2,50,1,1,00 013,280172.4138,12.54316046,4.753590191,1.698970004,2.554262455
1999,84,3,1,29000000,3,30,1,1,00 013,345238.0952,12.75198959,4.430816799,1.477121255,2.554262455
1999,112,4,2,34200000,2,24,1,1,00 013,305357.1429,12.62923733,4.718498871,1.380211242,2.554262455
1999,116,4,2,33600000,2,50,1,1,00 013,289655.1724,12.57644643,4.753590191,1.698970004,2.554262455
1999,93,3,2,30200000,3,30,1,1,00 013,324731.1828,12.69075299,4.532599493,1.477121255,2.554262455
1999,81.54,3,1,28500000,3,35,1,0,00 013,349521.7071,12.76432095,4.401093697,1.544068044,2.554262455
1999,185,4,3,62000000,4,25,1,1,00 013,335135.1351,12.72228912,5.220355825,1.397940009,2.554262455
2000,86,2,2,32300000,3,50,1,1,00 013,375581.3953,12.83623049,4.454347296,1.698970004,2.554262455
2000,104,3,2,46700000,5,0,1,0,00 013,449038.4615,13.01486382,4.644390899,0,2.554262455
2000,185,4,3,64800000,3,25,1,1,00 013,350270.2703,12.76646034,5.220355825,1.397940009,2.554262455
2000,111.6,2,1,32400000,3,34,1,1,00 013,290322.5806,12.57874793,4.71492105,1.531478917,2.554262455
2000,77,2,1,34300000,4,35,1,1,00 013,445454.5455,13.00685049,4.343805422,1.544068044,2.554262455
2000,126,4,2,55400000,4,25,1,1,00 013,439682.5397,12.99380824,4.836281907,1.397940009,2.554262455
2000,95,3,2,26400000,2,45,1,1,00 013,277894.7368,12.53499768,4.553876892,1.653212514,2.554262455
2000,149.37,4,3,57400000,4,45,1,1,00 013,384280.6454,12.85912841,5.006426449,1.653212514,2.554262455
