ATT,DJIA,GM,IBM,INT1M,ratt,rdj,rgm,ribm,pratt,prdj,prgm,pribm
38.92,7741.69,47.16,60.37,4.9,0.02421053,-0.0001666,-0.00653044,0.01257967,0.02407442,-0.00016728,-0.00653044,0.01257985
39,7731.91,47.06,61.75,4.9,0.0020555,-0.00126329,-0.00212044,0.02285904,0.00191939,-0.00126335,-0.00212041,0.0228591
39.25,7899.52,47.11,63.66,4.9,0.00641026,0.0216777,0.00106247,0.03093117,0.00627415,0.02167752,0.00106187,0.03093115
39.09,8001.47,48.55,65.44,4.9,-0.00407643,0.01290585,0.03056676,0.02796104,-0.00421254,0.01290596,0.0305664,0.02796019
39.25,7938.14,47.31,64.09,4.9,0.00409312,-0.0079148,-0.02554068,-0.02062958,0.00395701,-0.00791491,-0.02554046,-0.02062888
40.17,7968.78,48.35,65.25,4.9,0.02343949,0.00385985,0.02198267,0.01809955,0.02330338,0.0038592,0.02198256,0.01809894
41,8299.36,49.17,68.25,4.89,0.02066219,0.04148439,0.01695967,0.04597701,0.02052635,0.04148382,0.01695852,0.04597654
40.5,8416.76,47.93,67.97,4.79,-0.01219512,0.01414567,-0.02521863,-0.00410256,-0.01232818,0.01414601,-0.02521902,-0.00410186
41.09,8466.45,45.35,69.69,4.79,0.0145679,0.0059037,-0.0538285,0.02530528,0.01443485,0.00590329,-0.05382866,0.02530678
41.34,8505.85,44.78,68.94,4.79,0.00608421,0.00465366,-0.01256891,-0.01076195,0.00595115,0.00465349,-0.01256904,-0.0107616
41.42,8519.23,45.45,71.34,4.79,0.00193517,0.00157304,0.01496204,0.03481288,0.00180212,0.00157298,0.01496199,0.03481247
42.92,8533.14,44.42,70.91,4.79,0.03621439,0.00163278,-0.02266227,-0.00602747,0.03608133,0.00163177,-0.02266231,-0.00602685
42.54,8452.29,42.36,70.78,4.79,-0.00885368,-0.00947482,-0.04637551,-0.00183331,-0.00898674,-0.00947458,-0.04637524,-0.00183202
42.84,8432.21,42.46,71.53,4.8,0.00705219,-0.00237569,0.00236072,0.01059621,0.00691885,-0.00237588,0.00236078,0.01059615
42.29,8366.04,41.53,72.19,4.8,-0.01283847,-0.00784729,-0.02190297,0.0092269,-0.0129718,-0.00784693,-0.02190275,0.00922751
42.46,8371.97,42.05,73.09,4.8,0.00401986,0.00070882,0.01252107,0.0124671,0.00388653,0.00070871,0.01252105,0.01246675
42.67,8495.03,42.92,74.37,4.8,0.00494583,0.01469905,0.02068966,0.01751266,0.0048125,0.01469891,0.02068925,0.01751208
41.67,8592.1,42.2,74.25,4.8,-0.02343567,0.01142668,-0.0167754,-0.00161355,-0.023569,0.01142733,-0.01677571,-0.00161309
41.04,8706.15,43.13,74.19,4.83,-0.01511879,0.01327382,0.02203792,-0.00080808,-0.01525296,0.01327424,0.02203755,-0.00080869
41.25,8706.15,46.33,73.69,4.81,0.00511696,0,0.0741943,-0.00673945,0.00498335,-0.00000014,0.0741943,-0.00674151
40.13,8783.14,48.71,73.94,4.81,-0.02715152,0.00884317,0.0513706,0.00339259,-0.02728513,0.00884393,0.05137036,0.00339116
41.5,8915.47,49.38,74.5,4.83,0.03413905,0.01506637,0.01375488,0.00757371,0.03400488,0.01506542,0.01375446,0.00757333
42.59,8975.46,50.93,74.97,4.83,0.02626506,0.00672875,0.03138923,0.00630873,0.02613089,0.00672802,0.03138904,0.00630785
42.84,8897.96,50.36,75.69,4.82,0.00586992,-0.00863466,-0.01119183,0.00960384,0.00573603,-0.00863482,-0.01119159,0.00960415
42.25,8863.98,50.83,78,4.8,-0.01377218,-0.00381885,0.0093328,0.03051922,-0.01390551,-0.00381847,0.00933291,0.03051896
41.79,8823.82,49.84,78.56,4.8,-0.01088757,-0.0045307,-0.01947669,0.00717949,-0.01102091,-0.00453039,-0.01947656,0.00718003
41.04,8829.74,50.21,78.94,4.82,-0.01794688,0.00067091,0.00742376,0.00483707,-0.01808077,0.00067141,0.00742374,0.00483686
40.84,8919.59,51.19,78.72,4.81,-0.00487329,0.01017584,0.01951802,-0.00278693,-0.00500691,0.01017597,0.01951774,-0.00278747
40.59,9011.25,51.6,79.69,4.81,-0.00612145,0.01027626,0.00800938,0.01232215,-0.00625506,0.01027643,0.00800909,0.01232193
40.67,8986.28,50.57,79,4.8,0.00197093,-0.00277098,-0.01996124,-0.00865855,0.0018376,-0.00277104,-0.01996116,-0.008658
40.88,9041.11,52.22,79.5,4.62,0.00516351,0.00610152,0.03262804,0.00632911,0.00503518,0.00610138,0.03262787,0.00632821
41.96,9056.05,53.87,79.28,4.62,0.02641879,0.00165245,0.03159709,-0.0027673,0.02629045,0.00165172,0.03159704,-0.00276817
42.21,9159.55,53.51,80.06,4.61,0.00595806,0.01142882,-0.00668276,0.00983855,0.00583,0.01142866,-0.00668307,0.00983873
42.59,9374.27,55.37,83.28,4.61,0.00900261,0.0234422,0.03475986,0.04021984,0.00887455,0.02344195,0.03475921,0.04021887
41.75,9301.15,55.17,82.62,4.61,-0.01972294,-0.00780007,-0.00361206,-0.00792507,-0.019851,-0.00779953,-0.00361185,-0.00792497
42.13,9314.28,55.42,83.37,4.61,0.0091018,0.00141165,0.00453145,0.00907771,0.00897374,0.0014114,0.00453141,0.00907758
42.13,9314.28,54.55,83.37,4.61,0,0,-0.0156983,0,-0.00012806,0,-0.0156983,0.00000044
42.04,9333.08,55.58,85,4.61,-0.00213625,0.00201841,0.01888176,0.0195514,-0.0022643,0.00201847,0.0188817,0.01955087
41.46,9116.55,56.04,82.56,4.88,-0.01379638,-0.02320027,0.00827636,-0.02870588,-0.01393194,-0.02319989,0.008277,-0.02870611
41.42,9133.54,55.37,84.94,4.78,-0.00096479,0.00186364,-0.01195575,0.02882752,-0.00109756,0.00186367,-0.0119558,0.02882785
41.54,9064.54,58.06,83.72,4.78,0.00289715,-0.00755457,0.04858227,-0.01436308,0.00276437,-0.00755465,0.04858248,-0.01436443
41.46,8879.68,60.18,81.75,4.73,-0.00192586,-0.02039375,0.03651395,-0.02353082,-0.00205724,-0.0203937,0.03651452,-0.02353183
42.29,9016.14,60.43,82.12,4.73,0.0200193,0.01536767,0.0041542,0.00452599,0.01988791,0.01536712,0.00415378,0.00452588
43.17,9070.47,60.07,83.59,4.73,0.0208087,0.00602586,-0.00595731,0.01790063,0.02067731,0.00602528,-0.00595747,0.0179008
44.67,9027.98,59.97,84.09,4.76,0.03474635,-0.00468443,-0.00166472,0.00598158,0.03461413,-0.0046854,-0.00166459,0.00598162
47.34,9009.19,59.4,84.72,4.76,0.05977166,-0.00208131,-0.00950475,0.00749197,0.05963944,-0.00208297,-0.0095047,0.00749224
47.34,8841.58,60.64,82.5,4.76,0,-0.01860434,0.02087542,-0.02620397,-0.00013222,-0.01860434,0.02087594,-0.02620455
46.71,8821.76,60.23,84,4.78,-0.01330799,-0.00224168,-0.00676121,0.01818182,-0.01344076,-0.00224131,-0.00676115,0.01818201
45.71,8695.6,59.45,81.44,4.78,-0.02140869,-0.014301,-0.01295036,-0.03047619,-0.02154147,-0.01430041,-0.01294996,-0.03047583
46.17,8823.3,59.45,82.5,4.78,0.01006344,0.01468559,0,0.01301572,0.00993067,0.01468531,-0.00000041,0.01301572
46.38,8790.6,59.04,82.19,4.78,0.00454841,-0.0037061,-0.00689655,-0.00375758,0.00441563,-0.00370622,-0.00689645,-0.00375738
47.96,8875.82,57.75,83.03,4.78,0.03406641,0.00969445,-0.02184959,0.01022022,0.03393363,0.0096935,-0.02184986,0.01022083
48.67,8903.63,59.3,85.78,4.75,0.014804,0.00313323,0.02683983,0.03312056,0.01467206,0.00313282,0.02683974,0.03311981
49.46,8988.85,58.16,88.19,4.75,0.01623177,0.00957138,-0.01922428,0.02809513,0.01609982,0.00957093,-0.01922455,0.02809566
48.88,9044.46,56.2,91.12,4.75,-0.01172665,0.00618655,-0.03370014,0.03322372,-0.01185859,0.00618688,-0.03370031,0.03322466
50,9202.03,57.44,92.5,4.75,0.02291326,0.01742172,0.02206406,0.01514486,0.02278131,0.01742108,0.02206357,0.01514425
49.71,9217.99,57.44,93.97,4.75,-0.0058,0.0017344,0,0.01589189,-0.00593194,0.00173456,-0.00000005,0.01589189
49.71,9217.99,57.18,93.97,4.75,0,0,-0.00452646,0,-0.00013194,0,-0.00452646,0.00000013
50,9226.75,57.08,94.62,4.75,0.00583384,0.00095032,-0.00174886,0.0069171,0.00570189,0.00095015,-0.00174889,0.00691715
52.67,9320.98,57.08,93.56,4.77,0.0534,0.0102127,0,-0.01120271,0.0532675,0.01021121,-0.00000028,-0.01120271
51.21,9274.64,56.92,93.37,4.74,-0.02771977,-0.00497158,-0.00280308,-0.00203078,-0.02785143,-0.00497081,-0.00280295,-0.00203071
50.5,9181.43,54.34,92.19,4.74,-0.01386448,-0.01004999,-0.04532677,-0.01263789,-0.01399615,-0.0100496,-0.0453265,-0.01263663
50.5,9181.43,55.53,92.19,4.74,0,0,0.02189915,0,-0.00013167,0,0.02189915,-0.00000061
51.92,9184.27,57.85,91.5,4.74,0.02811881,0.00030932,0.04177922,-0.00748454,0.02798715,0.00030854,0.04177921,-0.0074857
53,9311.19,59.5,94.81,4.74,0.02080123,0.01381928,0.02852204,0.03617486,0.02066957,0.0138187,0.02852166,0.03617407
55.25,9544.97,59.09,94.37,4.72,0.04245283,0.02510743,-0.00689076,-0.00464086,0.04232172,0.02510625,-0.00689145,-0.00464067
54.84,9537.76,60.9,95.09,4.72,-0.00742081,-0.00075537,0.03063124,0.00762954,-0.00755193,-0.00075517,0.03063126,0.00762869
56.71,9643.32,61.05,93.78,4.62,0.0340992,0.01106759,0.00246305,-0.01377642,0.03397086,0.01106664,0.00246275,-0.01377649
56.92,9619.89,59.92,94.62,4.62,0.00370305,-0.00242966,-0.01850942,0.00895713,0.00357472,-0.00242976,-0.01850935,0.00895765
56.17,9474.68,60.69,92.53,4.62,-0.01317639,-0.01509477,0.01285047,-0.02208835,-0.01330472,-0.0150944,0.01285089,-0.02208871
56.5,9349.56,60.69,92.75,4.65,0.00587502,-0.01320572,0,0.00237761,0.00574586,-0.01320589,0.00000037,0.00237761
54.75,9120.93,59.97,90.31,4.66,-0.03097345,-0.02445356,-0.01186357,-0.02630728,-0.0311029,-0.0244527,-0.01186289,-0.02630695
56.17,9340.55,60.74,92.47,4.66,0.02593607,0.02407869,0.01283975,0.02391762,0.02580663,0.02407797,0.01283908,0.02391726
56.17,9340.55,60.28,92.47,4.66,0,0,-0.00757326,0,-0.00012944,0,-0.00757326,0.00000021
60.92,9355.22,59.14,96.12,4.66,0.08456471,0.00157057,-0.01891175,0.03947226,0.08443527,0.00156822,-0.01891179,0.03947279
61,9335.91,59.14,97.25,4.64,0.0013132,-0.00206409,0,0.01175614,0.00118431,-0.00206413,0.00000006,0.01175614
58.71,9264.08,58.57,98.5,4.64,-0.03754098,-0.00769395,-0.00963815,0.01285347,-0.03766987,-0.00769291,-0.00963793,0.01285374
58.84,9120.67,61.67,89.87,4.64,0.00221427,-0.01548022,0.05292812,-0.08761421,0.00208539,-0.01548028,0.05292855,-0.08761568
59.75,9203.32,64.51,91,4.6,0.01546567,0.00906183,0.04605157,0.01257372,0.01533789,0.00906141,0.04605131,0.01257244
57.92,9324.58,64.1,92.81,4.6,-0.03062762,0.01317568,-0.0063556,0.01989011,-0.03075539,0.01317653,-0.00635597,0.01989029
56.88,9200.23,66.17,89.16,4.61,-0.0179558,-0.01333572,0.03229329,-0.03932766,-0.01808386,-0.01333522,0.03229366,-0.03932856
59.96,9281.33,71.13,89.34,4.61,0.05414909,0.008815,0.07495844,0.00201884,0.05402103,0.00881349,0.0749582,0.00201676
60.5,9358.83,68.59,91.62,4.61,0.009006,0.0083501,-0.03570927,0.02552048,0.00887795,0.00834985,-0.0357095,0.02552148
62.38,9345.7,67.51,89.87,4.61,0.03107438,-0.00140295,-0.01574574,-0.01910063,0.03094633,-0.00140382,-0.0157457,-0.0191002
61.29,9274.12,66.94,88.37,4.61,-0.01747355,-0.00765914,-0.00844319,-0.01669078,-0.01760161,-0.00765865,-0.00844298,-0.01669054
63.34,9366.81,68.85,87.62,4.61,0.03344754,0.00999448,0.02853302,-0.00848704,0.03331949,0.00999355,0.02853274,-0.00848784
60.96,9304.5,68.85,84.78,4.6,-0.03757499,-0.00665221,0,-0.03241269,-0.03770277,-0.00665117,0.00000019,-0.03241269
59.09,9304.24,72.73,83,4.6,-0.03067585,-0.0000279,0.05635439,-0.02099552,-0.03080363,-0.0000271,0.05635439,-0.02099708
60.67,9291.11,73.5,83.5,4.61,0.02673887,-0.00141119,0.0105871,0.0060241,0.02661082,-0.00141193,0.01058714,0.0060238
58.25,9133.03,74.33,81.37,4.61,-0.03988792,-0.01701411,0.01129252,-0.02550898,-0.04001597,-0.01701301,0.01129299,-0.0255093
57.21,9177.31,75,84.44,4.6,-0.01785408,0.00484834,0.00901386,0.03772889,-0.01798186,0.00484883,0.00901372,0.03772864
58.79,9363.46,74.17,89.25,4.59,0.02761755,0.02028372,-0.01106667,0.05696352,0.02749005,0.02028295,-0.01106723,0.05696383
57.25,9274.89,75.41,86.37,4.59,-0.02619493,-0.00945911,0.01671835,-0.03226891,-0.02632243,-0.00945838,0.01671861,-0.03226937
57.25,9274.89,77.17,86.37,4.59,0,0,0.02333908,0,-0.0001275,0,0.02333908,-0.00000065
56.42,9297.03,76.08,86.25,4.59,-0.01449782,0.00238709,-0.01412466,-0.00138937,-0.01462532,0.00238749,-0.01412473,-0.00138898
56.21,9195.47,74.17,85.25,4.59,-0.00372208,-0.01092392,-0.02510515,-0.0115942,-0.00384958,-0.01092382,-0.02510485,-0.01159351
57.25,9298.63,77.17,87.12,4.59,0.01850205,0.01121857,0.04044762,0.02193548,0.01837455,0.01121805,0.04044731,0.02193436
57.17,9339.95,73.92,85.81,4.59,-0.00139738,0.00444367,-0.04211481,-0.01503673,-0.00152488,0.0044437,-0.04211494,-0.01503556
57.71,9552.68,73.92,88.97,4.6,0.00944551,0.02277635,0,0.03682555,0.00931774,0.02277609,-0.00000063,0.03682555
57.29,9544.42,71.95,88.47,4.6,-0.00727777,-0.00086468,-0.02665043,-0.00561987,-0.00740555,-0.00086448,-0.02665041,-0.00561913
56.38,9399.67,71.02,86.87,4.6,-0.0158841,-0.01516593,-0.01292564,-0.01808523,-0.01601188,-0.01516549,-0.01292522,-0.01808487
56.34,9366.34,71.02,86.81,4.73,-0.00070947,-0.00354587,0,-0.00069069,-0.00084086,-0.00354585,0.0000001,-0.00069069
54.75,9306.58,69.99,84.87,4.6,-0.02822151,-0.00638029,-0.01450296,-0.02234766,-0.02834929,-0.00637951,-0.01450278,-0.02234725
54.17,9324.78,70.04,84.19,4.6,-0.01059361,0.00195561,0.00071439,-0.00801225,-0.01072139,0.0019559,0.00071433,-0.00801227
54.59,9297.61,70.87,83.87,4.6,0.00775337,-0.00291374,0.01185037,-0.00380093,0.00762559,-0.00291396,0.01185045,-0.00380126
55.59,9275.88,69.27,83.37,4.6,0.01831837,-0.00233716,-0.02257655,-0.00596161,0.0181906,-0.00233767,-0.02257648,-0.00596098
56.29,9467.4,69.27,85.5,4.6,0.01259219,0.0206471,0,0.02554876,0.01246442,0.02064675,-0.00000057,0.02554876
58.34,9736.08,68.65,89.19,4.6,0.03641855,0.02837949,-0.00895048,0.0431579,0.03629077,0.02837848,-0.00895127,0.04315814
58.67,9727.61,68.23,89.44,4.6,0.0056565,-0.00086996,-0.00611799,0.00280301,0.00552872,-0.00087012,-0.00611797,0.00280318
57.04,9693.76,70.71,91.09,4.6,-0.02778251,-0.00347979,0.03634765,0.01844812,-0.02791029,-0.00347901,0.03634774,0.01844711
56,9772.84,70.61,90.75,4.6,-0.01823282,0.00815783,-0.00141423,-0.00373257,-0.0183606,0.00815833,-0.00141445,-0.00373253
55.04,9897.44,72.31,91.44,4.6,-0.01714286,0.01274962,0.02407591,0.00760331,-0.01727064,0.0127501,0.02407556,0.00760264
54.29,9876.35,70.71,89,4.6,-0.01362645,-0.00213085,-0.02212695,-0.02668416,-0.01375423,-0.00213048,-0.02212689,-0.02668355
54.96,9958.77,70.25,91,4.6,0.01234113,0.00834519,-0.00650545,0.02247191,0.01221335,0.00834485,-0.00650568,0.02247209
54.96,9930.47,69.11,90.5,4.6,0,-0.00284172,-0.01622776,-0.00549451,-0.00012778,-0.00284172,-0.01622768,-0.00549406
56,9879.41,68.23,89.03,4.6,0.01892285,-0.00514175,-0.01273332,-0.01624309,0.01879508,-0.00514228,-0.01273318,-0.01624274
54.75,9997.62,68.7,88.81,4.58,-0.02232143,0.01196529,0.00688847,-0.00247108,-0.02244865,0.01196591,0.00688813,-0.00247127
53.09,9903.55,68.34,84.28,4.58,-0.03031964,-0.00940924,-0.00524018,-0.05100777,-0.03044686,-0.0094084,-0.00523991,-0.05100762
51.84,9890.51,68.49,83.5,4.59,-0.02354492,-0.0013167,0.00219491,-0.00925487,-0.02367242,-0.00131605,0.00219494,-0.00925493
51.75,9671.83,70.87,82.69,4.59,-0.00173611,-0.02211008,0.0347496,-0.0097006,-0.00186361,-0.02211004,0.03475021,-0.00970156
53.88,9666.84,73.24,84.75,4.59,0.04115942,-0.00051593,0.03344151,0.02491232,0.04103192,-0.00051708,0.03344153,0.02491139
54.59,9836.39,72.42,85.66,4.59,0.01317743,0.01753934,-0.01119607,0.01073746,0.01304993,0.01753898,-0.01119656,0.01073777
55.38,9822.24,73.09,86.19,4.59,0.01447152,-0.00143854,0.00925159,0.00618725,0.01434402,-0.00143894,0.00925163,0.006187
54.46,10006.78,72.62,88.94,4.59,-0.0166125,0.01878798,-0.00643043,0.03190625,-0.01674,0.01878844,-0.00643095,0.03190643
53.59,9913.26,74.12,89.28,4.59,-0.01597503,-0.00934566,0.02065547,0.0038228,-0.01610253,-0.00934522,0.02065573,0.00382223
53.21,9786.16,73.55,88.62,4.59,-0.00709088,-0.01282121,-0.00769023,-0.00739247,-0.00721838,-0.01282101,-0.00768988,-0.00739226
52.34,9832.51,74.02,88.5,4.59,-0.01635031,0.00473628,0.00639021,-0.0013541,-0.01647781,0.00473674,0.00639008,-0.00135427
52.34,9832.51,73.66,88.5,4.59,0,0,-0.00486355,0,-0.0001275,0,-0.00486355,0.00000014
51.63,10007.33,73.5,91.97,4.59,-0.01356515,0.01777979,-0.00217214,0.03920904,-0.01369265,0.01778017,-0.00217264,0.0392091
53.42,9963.49,73.97,91.5,4.59,0.03466977,-0.00438079,0.00639456,-0.00511036,0.03454227,-0.00438175,0.00639468,-0.00511054
56.59,10085.31,74.23,93.25,4.59,0.05934107,0.01222664,0.00351494,0.01912568,0.05921357,0.01222499,0.0035146,0.01912559
55.92,10197.7,74.59,93.5,4.59,-0.01183955,0.01114393,0.00484979,0.00268097,-0.01196705,0.01114426,0.00484948,0.00268083
57,10173.84,70.71,93.16,4.59,0.01931331,-0.00233974,-0.0520177,-0.00363636,0.01918581,-0.00234028,-0.05201763,-0.00363492
58.63,10339.51,70.76,91.72,4.59,0.02859649,0.01628392,0.00070711,-0.01545728,0.02846899,0.01628313,0.00070666,-0.0154573
58.67,10395.01,72.06,90,4.59,0.00068225,0.00536776,0.01837196,-0.01875273,0.00055475,0.00536774,0.01837181,-0.01875324
57.34,10411.66,72.68,89.69,4.55,-0.02266917,0.00160173,0.00860394,-0.00344444,-0.02279556,0.00160236,0.0086039,-0.00344468
55.92,10462.72,72.31,88.87,4.5,-0.02476456,0.00490412,-0.00509081,-0.0091426,-0.02488956,0.00490481,-0.00509095,-0.00914246
56,10493.89,72.21,85.19,4.5,0.00143062,0.00297915,-0.00138294,-0.0414088,0.00130562,0.00297911,-0.00138302,-0.04140876
53.88,10440.53,71.9,83.37,4.5,-0.03785714,-0.00508486,-0.00429303,-0.02136401,-0.03798214,-0.00508381,-0.00429289,-0.02136389
55,10448.55,70.61,84.87,4.5,0.02078693,0.00076816,-0.01794159,0.01799208,0.02066193,0.00076758,-0.01794161,0.01799258
57,10581.42,70.61,85.94,4.5,0.03636364,0.0127166,0,0.01260752,0.03623864,0.01271559,-0.00000035,0.01260752
56.75,10727.18,72.37,97.25,4.5,-0.00438597,0.01377509,0.02492565,0.13160344,-0.00451097,0.01377521,0.02492527,0.13160275
53.38,10689.67,75.26,99.87,4.5,-0.05938326,-0.00349673,0.03993367,0.02694087,-0.05950826,-0.00349508,0.03993377,0.02693977
52.94,10718.59,71.64,104.94,4.48,-0.00824279,0.00270542,-0.04809992,0.050766,-0.00836723,0.00270565,-0.0481,0.05076733
53,10831.71,72.62,106,4.49,0.00113336,0.01055363,0.01367951,0.01010101,0.00100864,0.0105536,0.01367922,0.01010063
54.19,10845.45,70.76,102.5,4.49,0.02245283,0.0012685,-0.02561278,-0.03301887,0.02232811,0.00126787,-0.02561281,-0.03301816
53.13,10878.38,72.83,102.41,4.49,-0.01956081,0.0030363,0.02925382,-0.00087805,-0.01968553,0.00303684,0.02925373,-0.00087886
50.5,10789.04,74.74,104.59,4.49,-0.04950122,-0.00821262,0.02622546,0.02128698,-0.04962595,-0.00821125,0.02622569,0.02128626
51.06,11014.69,74.17,106.12,4.48,0.01108911,0.02091474,-0.00762644,0.01462855,0.01096466,0.02091444,-0.00762702,0.01462876
51.56,10886.11,71.54,106,4.48,0.0097924,-0.0116735,-0.03545908,-0.0011308,0.00966796,-0.01167377,-0.03545876,-0.00112981
56.94,10955.41,72.68,106.06,4.48,0.10434445,0.00636591,0.01593514,0.00056604,0.10422001,0.00636301,0.01593496,0.0005656
61.94,10946.82,74.38,104.62,4.48,0.08781173,-0.00078409,0.0233902,-0.01357722,0.08768729,-0.00078653,0.02339023,-0.01357787
60.44,11031.59,72.06,108.62,4.48,-0.02421698,0.0077438,-0.03119118,0.03823361,-0.02434143,0.00774447,-0.0311914,0.03823447
59.13,11007.25,73.61,109.31,4.48,-0.02167439,-0.00220639,0.02150985,0.00635242,-0.02179883,-0.00220579,0.02150991,0.00635182
58.31,11026.15,73.3,110.5,4.48,-0.01386775,0.00171705,-0.00421138,0.01088647,-0.01399219,0.00171744,-0.00421143,0.01088659
60.13,11000.37,73.66,112.75,4.48,0.03121249,-0.00233808,0.00491132,0.02036199,0.03108804,-0.00233895,0.00491139,0.02036186
60.94,11107.19,73.45,123,4.48,0.01347081,0.00971058,-0.00285094,0.09090909,0.01334637,0.00971021,-0.00285121,0.09090917
58.94,10913.32,73.14,119.62,4.49,-0.03281917,-0.01745446,-0.00422056,-0.02747968,-0.03294389,-0.01745355,-0.00422007,-0.02747956
59.63,10853.47,72.99,118.75,4.49,0.01170682,-0.00548412,-0.00205086,-0.00727303,0.0115821,-0.00548445,-0.00205071,-0.00727297
59.13,10836.95,74.38,119.25,4.49,-0.00838504,-0.00152209,0.01904371,0.00421053,-0.00850976,-0.00152186,0.01904375,0.00421
58.56,10887.39,73.61,117.94,4.49,-0.00963978,0.00465445,-0.01035225,-0.01098533,-0.0097645,0.00465471,-0.01035238,-0.01098504
59.25,10866.74,77.48,116.44,4.49,0.01178279,-0.00189669,0.05257438,-0.01271833,0.01165807,-0.00189702,0.05257443,-0.01271979
59.44,10829.28,73.55,115.19,4.49,0.00320675,-0.00344722,-0.05072277,-0.01073514,0.00308203,-0.00344731,-0.05072267,-0.01073373
58.19,10654.67,71.85,111.87,4.49,-0.02102961,-0.01612388,-0.02311353,-0.02882195,-0.02115433,-0.0161233,-0.02311308,-0.0288213
57.44,10531.09,70.56,110.59,4.49,-0.01288881,-0.01159867,-0.01795407,-0.01144185,-0.01301354,-0.01159831,-0.01795375,-0.01144135
57.25,10702.1,71.59,118.12,4.49,-0.0033078,0.01623859,0.01459751,0.06808934,-0.00343252,0.01623868,0.01459706,0.06808893
56.38,10466.93,70.71,116,4.49,-0.01519651,-0.02197419,-0.01229222,-0.01794785,-0.01532123,-0.02197377,-0.01229161,-0.01794751
55.5,10559.74,70.87,116,4.5,-0.01560837,0.00886697,0.00226276,0,-0.01573337,0.00886741,0.00226252,-0.00000006
55.5,10559.74,73.04,116,4.5,0,0,0.03061944,0,-0.000125,0,0.03061944,-0.00000085
55.06,10596.26,71.07,112,4.5,-0.00792793,0.00345842,-0.02697152,-0.03448276,-0.00805293,0.00345864,-0.02697162,-0.03448201
55,10577.89,68.7,113.75,4.5,-0.00108972,-0.00173363,-0.0333474,0.015625,-0.00121472,-0.0017336,-0.03334736,0.01562593
54.25,10663.69,66.37,112.94,4.52,-0.01363636,0.00811126,-0.03391558,-0.00712088,-0.01376192,0.00811164,-0.0339158,-0.00711994
53.38,10799.84,66.94,116,4.51,-0.01603687,0.01276763,0.00858822,0.02709403,-0.01616214,0.01276807,0.00858786,0.02709379
53.5,10909.38,65.86,120.5,4.51,0.00224803,0.01014274,-0.01613385,0.0387931,0.00212276,0.01014268,-0.01613413,0.03879355
53.44,10765.64,66.22,116.63,4.51,-0.0011215,-0.01317582,0.00546614,-0.03211618,-0.00124677,-0.01317579,0.00546651,-0.03211633
53.81,10690.29,68.85,117,4.52,0.00692365,-0.00699912,0.0397161,0.00317243,0.0067981,-0.00699931,0.03971629,0.00317132
53.69,10621.27,68.7,115.25,4.52,-0.00223007,-0.00645633,-0.00217865,-0.01495727,-0.00235562,-0.00645626,-0.00217847,-0.0149572
53.16,10490.51,69.94,114.31,4.52,-0.00987148,-0.01231115,0.01804949,-0.00815618,-0.00999704,-0.01231087,0.01804983,-0.00815668
52.94,10563.33,70.14,115.5,4.56,-0.00413845,0.00694151,0.00285959,0.01041029,-0.00426512,0.00694163,0.0028594,0.01041021
52.94,10594.99,68.49,115.88,4.56,0,0.00299716,-0.02352438,0.00329004,-0.00012667,0.00299716,-0.02352446,0.0032907
54.31,10784.95,69,120.69,4.55,0.02587835,0.01792923,0.00744634,0.04150846,0.02575196,0.01792851,0.00744584,0.04150825
54.44,10841.63,69,120.19,4.55,0.00239367,0.00525547,0,-0.00414285,0.00226728,0.00525541,-0.00000015,-0.00414285
55.63,10855.56,70.69,120.75,4.57,0.02185893,0.00128486,0.02449275,0.00465929,0.02173198,0.00128426,0.02449272,0.00465861
56.5,10815.98,70.06,124.75,4.57,0.01563904,-0.00364606,-0.00891215,0.03312629,0.0155121,-0.00364649,-0.00891205,0.03312654
56.25,10721.63,69.44,123.38,4.57,-0.00442478,-0.0087232,-0.00884956,-0.01098196,-0.00455172,-0.00872308,-0.00884932,-0.01098172
55.13,10666.86,68.38,122.94,4.62,-0.01991111,-0.00510837,-0.01526498,-0.00356622,-0.02003944,-0.00510781,-0.01526484,-0.00356579
54.13,10534.83,69.13,122.56,4.62,-0.01813894,-0.01237759,0.01096812,-0.00309094,-0.01826728,-0.01237708,0.01096846,-0.00309124
54.63,10552.56,67.75,123.13,4.63,0.00923702,0.00168299,-0.01996239,0.00465078,0.00910841,0.00168273,-0.01996244,0.00465134
54.63,10655.15,64.5,122.56,4.69,0,0.00972181,-0.04797048,-0.00462925,-0.00013028,0.00972181,-0.04797075,-0.00462792
55.63,10815.35,64.69,124.63,4.69,0.01830496,0.01503498,0.00294574,0.01688969,0.01817468,0.01503448,0.00294532,0.01688961
55.81,10970.8,63.75,129.25,4.68,0.00323566,0.01437309,-0.01453084,0.03706973,0.00310566,0.014373,-0.01453124,0.03707013
56.63,11066.42,63.19,131,4.7,0.01469271,0.00871586,-0.00878431,0.01353965,0.01456215,0.00871546,-0.00878456,0.0135399
56.56,11139.24,61.56,132.25,4.7,-0.00123609,0.00658027,-0.02579522,0.00954199,-0.00136665,0.0065803,-0.0257954,0.0095427
56.56,11139.24,64.44,132.25,4.7,0,0,0.04678363,0,-0.00013056,0,0.04678363,-0.0000013
56.63,11135.12,64.13,131,4.7,0.00123762,-0.00036986,-0.00481068,-0.0094518,0.00110707,-0.0003699,-0.00481067,-0.00945166
